1444463452,1431912659,44081526.2451172,43698506.439209,,43569374.3286133,43569475.0671387,100.7385253906,2.8636679291,103.8244113322,43569371.2427273,-3.085885942,83.1282609292,43569391.9388777,17.6102644578
1446558810,1434008022,44145471.496582,43762451.8432617,,43633319.5800781,43633420.4711914,100.8911132813,2.3862270791,103.9767908004,43633316.4944006,-3.0856775194,83.2502653882,43633337.220926,17.6408478916
1448654218,1436103436,44209418.2739258,43826398.8037109,,43697266.3574219,43697367.4316406,101.07421875,2.8634041676,104.1291739047,43697263.3024667,-3.0549551547,83.3722728167,43697284.0593678,17.7019459307
1450750291,1438199514,44273385.345459,43890366.027832,,43761233.4289551,43761334.6557617,101.2268066406,2.3854131035,104.2816053695,43761230.3741564,-3.0547987297,83.4943189072,43761251.1614428,17.7324877307
1452846275,1440295504,44337349.7009277,43954330.5664063,,43825197.7844238,43825299.1943359,101.4099121094,2.8626172719,104.4340303619,43825194.7603056,-3.0241182521,83.6163598738,43825215.5779761,17.7935522348
1454942073,1442391307,44401308.380127,44018289.3981934,,43889156.4636231,43889258.0261231,101.5625,2.3857261053,104.586441828,43889153.4396812,-3.0239418298,83.7383899522,43889174.2877331,17.824110046
1457037940,1444487179,44465269.1650391,44082250.3356934,,43953117.2485352,43953218.963623,101.7150878906,2.3856475626,104.7388583119,43953114.2247647,-3.0237704217,83.8604240482,43953135.103199,17.8546638414
1459133872,1446583117,44529231.9335938,44146213.2873535,,44017080.0170898,44017181.9152832,101.8981933594,2.8626882933,104.8912795228,44017077.0240037,-2.9930861667,83.9824619871,44017097.9328212,17.9157313704
1461229609,1448678859,44593188.7512207,44210170.2575684,,44081036.8347168,44081138.885498,102.05078125,2.3857955459,105.0436865528,44081033.8418115,-2.9929053038,84.1044885137,44081054.7810095,17.9462927356
1463325762,1450775017,44657158.2641602,44274139.9230957,,44145006.3476563,44145108.5510254,102.2033691406,2.3853220638,105.1961238353,44145003.3549016,-2.9927546978,84.2265392623,44145024.3244861,17.976829879
1465421691,1452870951,44721120.9411621,44338102.7526856,,44208969.0246582,44209071.3806152,102.3559570313,2.3855769924,105.3485448281,44208966.0320704,-2.9925877973,84.3485769682,44208987.0320383,18.0073800609
1467517027,1454966293,44785065.5212402,44402047.5158691,,44272913.6047363,44273016.1437988,102.5390625,2.86350256,105.5009226964,44272910.6428761,-2.9618601948,84.4705802045,44272931.6732186,18.0684822947
1469612459,1457061729,44849013.0310059,44465995.1477051,,44336861.114502,44336963.7756348,102.6611328125,1.9089142478,105.6533075461,44336858.1223272,-2.9921747372,84.5925889139,44336879.1830459,18.0685438961
1471708373,1459157649,44912975.2502441,44529957.5500488,,44400823.3337402,44400926.1779785,102.8442382813,2.8627128785,105.8057274479,44400820.3722511,-2.9614891633,84.7146258048,44400841.4633527,18.1296124756
